atm_id,transaction_date,daily_transactions,avg_withdrawal_amount,daily_cash_dispensed,cash_balance_eod,was_replenished
ATM007,2024-11-09,361,179.21,64644.38,39467.38,False
ATM007,2024-11-10,294,170.44,50058.33,184941.67,True
ATM007,2024-11-11,200,184.06,36757.21,148184.46,False
ATM007,2024-11-12,215,174.53,37564.84,110619.62,False
ATM007,2024-11-13,212,189.55,40210.13,70409.49,False
ATM007,2024-11-14,250,184.71,46182.6,188817.4,True
ATM007,2024-11-15,367,176.83,64884.44,123932.96,False
ATM007,2024-11-16,387,180.72,69885.52,54047.44,False
ATM007,2024-11-17,257,178.76,45944.39,8103.05,False
ATM007,2024-11-18,206,180.43,37083.62,197916.38,True
ATM007,2024-11-19,208,174.96,36403.38,161513.0,False
ATM007,2024-11-20,166,192.62,31941.03,129571.96,False
ATM007,2024-11-21,252,179.18,45070.42,84501.55,False
ATM007,2024-11-22,317,190.66,60426.34,174573.66,True
ATM007,2024-11-23,368,185.82,68462.71,106110.95,False
ATM007,2024-11-24,308,180.94,55683.88,50427.07,False
ATM007,2024-11-25,201,184.9,37150.26,13276.81,False
ATM007,2024-11-26,190,182.84,34786.98,200213.02,True
ATM007,2024-11-27,201,185.19,37258.83,162954.19,False
ATM007,2024-11-28,208,189.45,39313.58,123640.6,False
ATM007,2024-11-29,307,183.79,56446.2,67194.4,False
ATM007,2024-11-30,348,186.99,65122.85,169877.15,True
ATM007,2024-12-01,234,189.94,44464.57,125412.58,False
ATM007,2024-12-02,184,191.77,35353.56,90059.02,False
ATM007,2024-12-03,186,184.73,34290.38,55768.64,False
ATM007,2024-12-04,231,183.46,42383.25,192616.75,True
ATM007,2024-12-05,249,185.22,46139.97,146476.78,False
ATM007,2024-12-06,336,185.39,62222.35,84254.43,False
ATM007,2024-12-07,389,181.2,70548.1,13706.32,False
ATM007,2024-12-08,265,181.46,48141.6,186858.4,True
ATM007,2024-12-09,203,183.77,37328.91,149529.5,False
ATM007,2024-12-10,194,192.24,37265.05,112264.45,False
ATM007,2024-12-11,191,180.93,34621.66,77642.79,False
ATM007,2024-12-12,195,196.27,38260.7,196739.3,True
ATM007,2024-12-13,329,187.66,61741.84,134997.46,False
ATM007,2024-12-14,327,184.99,60529.48,74467.97,False
ATM007,2024-12-15,291,183.6,53446.3,21021.68,False
ATM007,2024-12-16,202,197.83,39968.34,195031.66,True
ATM007,2024-12-17,185,179.33,33183.15,161848.51,False
ATM007,2024-12-18,180,193.91,34860.19,126988.33,False
ATM007,2024-12-19,247,184.25,45509.67,81478.65,False
ATM007,2024-12-20,336,180.47,60593.9,174406.1,True
ATM007,2024-12-21,387,182.89,70756.69,103649.41,False
ATM007,2024-12-22,269,188.38,50644.19,53005.22,False
ATM007,2024-12-23,199,183.7,36584.65,16420.57,False
ATM007,2024-12-24,187,189.41,35483.82,199516.18,True
ATM007,2024-12-25,221,188.25,41597.61,157918.57,False
ATM007,2024-12-26,243,183.89,44754.5,113164.07,False
ATM007,2024-12-27,305,188.63,57517.49,55646.57,False
ATM007,2024-12-28,380,177.1,67284.64,167715.36,True
ATM007,2024-12-29,273,184.54,50403.73,117311.63,False
ATM007,2024-12-30,185,193.22,35768.09,81543.54,False
ATM007,2024-12-31,190,192.62,36668.76,44874.78,False
ATM008,2024-01-01,197,185.45,36479.19,198520.81,False
ATM008,2024-01-02,173,185.07,32081.79,166439.03,False
ATM008,2024-01-03,202,177.41,35845.42,199154.58,True
ATM008,2024-01-04,215,183.21,39358.3,159796.27,False
ATM008,2024-01-05,320,187.56,60104.96,99691.31,False
ATM008,2024-01-06,329,187.6,61668.1,38023.22,False
ATM008,2024-01-07,225,169.07,38023.22,0.0,False
ATM008,2024-01-08,181,190.99,34617.97,200382.03,True
ATM008,2024-01-09,164,185.63,30451.16,169930.87,False
ATM008,2024-01-10,221,180.78,40015.64,129915.23,False
ATM008,2024-01-11,230,177.76,40879.32,89035.91,False
ATM008,2024-01-12,355,184.54,65434.85,23601.06,False
ATM008,2024-01-13,335,192.52,64439.25,170560.75,True
ATM008,2024-01-14,290,180.14,52187.72,118373.03,False
ATM008,2024-01-15,182,187.75,34226.24,84146.79,False
ATM008,2024-01-16,189,173.25,32791.26,51355.53,False
ATM008,2024-01-17,202,176.78,35679.46,15676.07,False
ATM008,2024-01-18,246,185.98,45769.3,189230.7,True
ATM008,2024-01-19,303,181.12,54805.28,134425.42,False
ATM008,2024-01-20,315,178.9,56272.23,78153.19,False
ATM008,2024-01-21,271,197.39,53500.25,24652.93,False
ATM008,2024-01-22,134,184.49,24652.93,0.0,False
ATM008,2024-01-23,185,179.69,33235.32,201764.68,True
ATM008,2024-01-24,225,183.95,41367.09,160397.59,False
ATM008,2024-01-25,246,192.73,47397.43,113000.16,False
ATM008,2024-01-26,285,181.3,51691.49,61308.67,False
ATM008,2024-01-27,332,184.56,61290.56,18.11,False
ATM008,2024-01-28,246,201.63,49616.42,185383.58,True
ATM008,2024-01-29,178,186.27,33211.5,152172.08,False
ATM008,2024-01-30,193,184.99,35766.29,116405.79,False
ATM008,2024-01-31,201,179.2,36089.96,80315.83,False
ATM008,2024-02-01,192,187.84,36121.91,44193.92,False
ATM008,2024-02-02,279,188.16,52407.65,182592.35,True
ATM008,2024-02-03,327,190.2,62197.41,120394.94,False
ATM008,2024-02-04,246,178.5,43925.99,76468.95,False
ATM008,2024-02-05,164,183.78,30122.53,46346.42,False
ATM008,2024-02-06,168,182.35,30584.28,15762.14,False
ATM008,2024-02-07,165,178.41,29422.88,205577.12,True
ATM008,2024-02-08,174,183.7,31940.13,173636.99,False
ATM008,2024-02-09,258,179.45,46212.21,127424.79,False
ATM008,2024-02-10,309,177.59,54809.17,72615.61,False
ATM008,2024-02-11,237,189.11,44884.75,27730.86,False
ATM008,2024-02-12,166,182.57,30229.37,204770.63,True
ATM008,2024-02-13,172,181.04,31200.75,173569.88,False
ATM008,2024-02-14,155,191.64,29739.69,143830.19,False
ATM008,2024-02-15,276,188.34,52026.87,91803.32,False
ATM008,2024-02-16,428,174.03,74540.1,17263.22,False
ATM008,2024-02-17,451,187.18,84488.95,150511.05,True
ATM008,2024-02-18,342,187.15,63987.76,86523.29,False
ATM008,2024-02-19,234,183.47,42996.56,43526.73,False
ATM008,2024-02-20,229,183.27,42053.55,192946.45,True
ATM008,2024-02-21,258,176.2,45533.43,147413.03,False
ATM008,2024-02-22,240,196.35,47085.11,100327.91,False
ATM008,2024-02-23,364,183.68,66867.73,168132.27,True
ATM008,2024-02-24,387,186.86,72245.61,95886.66,False
ATM008,2024-02-25,308,183.97,56622.05,39264.6,False
ATM008,2024-02-26,251,181.12,45472.88,189527.12,True
ATM008,2024-02-27,228,189.56,43312.72,146214.4,False
ATM008,2024-02-28,248,185.78,46133.64,100080.76,False
ATM008,2024-02-29,322,190.85,61359.83,173640.17,True
ATM008,2024-03-01,397,180.14,71470.41,102169.76,False
ATM008,2024-03-02,396,192.92,76329.4,25840.36,False
ATM008,2024-03-03,348,193.2,67195.38,167804.62,True
ATM008,2024-03-04,254,178.03,45270.65,122533.97,False
ATM008,2024-03-05,238,178.11,42408.34,80125.63,False
ATM008,2024-03-06,207,186.33,38612.36,196387.64,True
ATM008,2024-03-07,267,190.01,50728.66,145658.98,False
ATM008,2024-03-08,385,187.95,72337.43,73321.55,False
ATM008,2024-03-09,389,184.42,71731.26,163268.74,True
ATM008,2024-03-10,309,173.88,53647.72,109621.02,False
ATM008,2024-03-11,250,180.82,45129.69,64491.33,False
ATM008,2024-03-12,228,191.15,43567.81,191432.19,True
ATM008,2024-03-13,218,188.28,41031.63,150400.56,False
ATM008,2024-03-14,267,174.76,46692.62,103707.94,False
ATM008,2024-03-15,386,182.39,70469.06,164530.94,True
ATM008,2024-03-16,279,195.96,54632.26,109898.68,False
ATM008,2024-03-17,210,187.12,39279.61,70619.07,False
ATM008,2024-03-18,154,190.04,29301.46,205698.54,True
ATM008,2024-03-19,164,187.11,30683.11,175015.43,False
ATM008,2024-03-20,163,180.75,29404.02,145611.41,False
ATM008,2024-03-21,196,194.83,38258.02,107353.39,False
ATM008,2024-03-22,294,180.02,52970.87,54382.52,False
ATM008,2024-03-23,291,198.47,57694.19,177305.81,True
ATM008,2024-03-24,228,193.11,44021.81,133284.01,False
ATM008,2024-03-25,161,184.77,29828.1,103455.91,False
ATM008,2024-03-26,168,187.21,31380.66,72075.25,False
ATM008,2024-03-27,165,180.51,29773.74,42301.52,False
ATM008,2024-03-28,201,191.61,38421.82,196578.18,True
ATM008,2024-03-29,292,195.01,56938.44,139639.74,False
ATM008,2024-03-30,310,183.27,56874.9,82764.85,False
ATM008,2024-03-31,254,188.96,48042.45,34722.4,False
ATM008,2024-04-01,186,179.26,33432.56,1289.84,False
ATM008,2024-04-02,193,184.02,35455.75,199544.25,True
ATM008,2024-04-03,187,190.95,35746.49,163797.76,False
ATM008,2024-04-04,224,192.38,43103.6,120694.16,False
ATM008,2024-04-05,274,186.41,51005.9,69688.27,False
ATM008,2024-04-06,382,176.53,67429.81,2258.46,False
ATM008,2024-04-07,264,180.34,47593.73,187406.27,True
ATM008,2024-04-08,185,194.03,35867.12,151539.15,False
ATM008,2024-04-09,219,180.48,39465.69,112073.46,False
ATM008,2024-04-10,198,188.1,37157.33,74916.13,False
ATM008,2024-04-11,224,187.21,41997.4,32918.73,False
ATM008,2024-04-12,307,194.37,59645.03,175354.97,True
ATM008,2024-04-13,387,179.12,69382.29,105972.68,False
ATM008,2024-04-14,277,189.95,52680.44,53292.24,False
ATM008,2024-04-15,191,191.28,36611.04,16681.2,False
ATM008,2024-04-16,90,186.11,16681.2,0.0,False
ATM008,2024-04-17,208,173.8,36117.91,198882.09,True
ATM008,2024-04-18,224,181.29,40643.79,158238.3,False
ATM008,2024-04-19,278,192.96,53736.77,104501.53,False
ATM008,2024-04-20,360,184.83,66536.69,37964.84,False
ATM008,2024-04-21,203,186.64,37964.84,0.0,False
ATM008,2024-04-22,213,180.41,38386.38,196613.62,True
ATM008,2024-04-23,180,189.82,34244.03,162369.59,False
ATM008,2024-04-24,169,184.68,31273.84,131095.75,False
ATM008,2024-04-25,215,184.26,39663.19,91432.56,False
ATM008,2024-04-26,303,185.76,56375.51,35057.05,False
ATM008,2024-04-27,401,183.2,73487.32,161512.68,True
ATM008,2024-04-28,259,196.07,50854.24,110658.43,False
ATM008,2024-04-29,177,195.07,34460.06,76198.37,False
ATM008,2024-04-30,176,194.89,34268.38,41930.0,False
ATM008,2024-05-01,177,186.7,33108.43,8821.57,False
ATM008,2024-05-02,197,181.54,35689.32,199310.68,True
ATM008,2024-05-03,271,189.98,51491.97,147818.71,False
ATM008,2024-05-04,307,183.24,56289.78,91528.93,False
ATM008,2024-05-05,225,190.51,42946.74,48582.19,False
ATM008,2024-05-06,189,181.3,34227.7,14354.49,False
ATM008,2024-05-07,153,187.11,28674.86,206325.14,True
ATM008,2024-05-08,183,191.36,34959.88,171365.26,False
ATM008,2024-05-09,179,183.53,32845.54,138519.72,False
ATM008,2024-05-10,262,183.52,47989.31,90530.41,False
ATM008,2024-05-11,356,177.1,63038.11,27492.3,False
ATM008,2024-05-12,216,180.4,39024.71,195975.29,True
ATM008,2024-05-13,170,188.45,32052.83,163922.46,False
ATM008,2024-05-14,162,191.53,30983.15,132939.31,False
ATM008,2024-05-15,145,191.6,27767.27,105172.04,False
ATM008,2024-05-16,186,189.06,35078.87,70093.18,False
ATM008,2024-05-17,252,185.03,46687.7,188312.3,True
ATM008,2024-05-18,299,191.41,57281.04,131031.26,False
ATM008,2024-05-19,211,185.17,39116.63,91914.63,False
ATM008,2024-05-20,155,187.81,29116.57,62798.06,False
ATM008,2024-05-21,165,192.14,31728.88,31069.18,False
ATM008,2024-05-22,159,190.15,30259.85,204740.15,True
ATM008,2024-05-23,224,175.88,39437.17,165302.98,False
ATM008,2024-05-24,281,190.32,53462.73,111840.26,False
ATM008,2024-05-25,310,178.28,55330.26,56510.0,False
ATM008,2024-05-26,262,178.34,46689.65,9820.35,False
ATM008,2024-05-27,168,184.78,31024.87,203975.13,True
ATM008,2024-05-28,174,181.52,31592.18,172382.94,False
ATM008,2024-05-29,161,185.55,29944.72,142438.22,False
ATM008,2024-05-30,195,197.7,38470.55,103967.68,False
ATM008,2024-05-31,247,186.75,46090.04,57877.64,False
ATM008,2024-06-01,274,190.65,52215.18,182784.82,True
ATM008,2024-06-02,226,181.26,40928.12,141856.7,False
ATM008,2024-06-03,163,184.58,30145.18,111711.52,False
ATM008,2024-06-04,164,187.68,30736.35,80975.17,False
ATM008,2024-06-05,177,177.62,31401.95,49573.22,False
ATM008,2024-06-06,204,184.71,37727.55,197272.45,True
ATM008,2024-06-07,307,181.07,55558.8,141713.64,False
ATM008,2024-06-08,273,184.81,50363.74,91349.9,False
ATM008,2024-06-09,257,185.89,47857.71,43492.19,False
ATM008,2024-06-10,172,180.17,30978.61,12513.58,False
ATM008,2024-06-11,190,179.29,33983.18,201016.82,True
ATM008,2024-06-12,159,188.16,29859.3,171157.52,False
ATM008,2024-06-13,164,192.07,31485.41,139672.12,False
ATM008,2024-06-14,282,189.99,53507.08,86165.03,False
ATM008,2024-06-15,318,184.11,58586.19,27578.84,False
ATM008,2024-06-16,220,184.22,40572.69,194427.31,True
ATM008,2024-06-17,156,187.7,29341.63,165085.68,False
ATM008,2024-06-18,165,193.2,31794.61,133291.08,False
ATM008,2024-06-19,170,190.13,32242.89,101048.19,False
ATM008,2024-06-20,193,182.35,35115.6,65932.59,False
ATM008,2024-06-21,290,182.86,52946.27,182053.73,True
ATM008,2024-06-22,321,179.11,57413.17,124640.56,False
ATM008,2024-06-23,218,188.53,41091.51,83549.05,False
ATM008,2024-06-24,186,179.53,33426.27,50122.78,False
ATM008,2024-06-25,173,182.04,31492.99,18629.78,False
ATM008,2024-06-26,163,192.86,31450.95,203549.05,True
ATM008,2024-06-27,200,189.42,37938.62,165610.42,False
ATM008,2024-06-28,323,181.09,58541.5,107068.93,False
ATM008,2024-06-29,291,180.99,52584.4,54484.53,False
ATM008,2024-06-30,250,171.93,42935.56,11548.96,False
ATM008,2024-07-01,170,181.98,30961.79,204038.21,True
ATM008,2024-07-02,170,186.96,31743.41,172294.8,False
ATM008,2024-07-03,160,188.27,30121.07,142173.72,False
ATM008,2024-07-04,209,180.73,37715.61,104458.11,False
ATM008,2024-07-05,287,172.65,49481.99,54976.12,False
ATM008,2024-07-06,289,180.88,52200.11,182799.89,True
ATM008,2024-07-07,244,179.75,43934.82,138865.07,False
ATM008,2024-07-08,170,178.2,30305.59,108559.48,False
ATM008,2024-07-09,162,187.36,30410.87,78148.62,False
ATM008,2024-07-10,175,185.07,32312.02,45836.59,False
ATM008,2024-07-11,177,181.56,32187.25,202812.75,True
ATM008,2024-07-12,272,182.76,49779.79,153032.96,False
ATM008,2024-07-13,294,192.91,56637.96,96395.0,False
ATM008,2024-07-14,258,179.52,46263.91,50131.08,False
ATM008,2024-07-15,175,188.55,32942.45,17188.63,False
ATM008,2024-07-16,150,189.71,28400.23,206599.77,True
ATM008,2024-07-17,175,177.17,31063.93,175535.83,False
ATM008,2024-07-18,199,186.2,37014.5,138521.33,False
ATM008,2024-07-19,273,184.79,50409.68,88111.65,False
ATM008,2024-07-20,284,188.39,53575.65,34536.0,False
ATM008,2024-07-21,234,185.92,43574.58,191425.42,True
ATM008,2024-07-22,180,178.59,32209.9,159215.52,False
ATM008,2024-07-23,163,172.73,28225.4,130990.12,False
ATM008,2024-07-24,183,178.27,32681.39,98308.73,False
ATM008,2024-07-25,193,187.06,36187.92,62120.81,False
ATM008,2024-07-26,300,178.32,53425.34,181574.66,True
ATM008,2024-07-27,289,194.27,56085.06,125489.6,False
ATM008,2024-07-28,259,190.48,49279.96,76209.64,False
ATM008,2024-07-29,179,179.42,32165.63,44044.01,False
ATM008,2024-07-30,172,184.12,31599.0,12445.01,False
ATM008,2024-07-31,180,181.49,32671.75,202328.25,True
ATM008,2024-08-01,191,185.91,35422.26,166905.99,False
ATM008,2024-08-02,278,187.74,52110.16,114795.83,False
ATM008,2024-08-03,305,177.54,54102.86,60692.97,False
ATM008,2024-08-04,246,198.82,48972.09,11720.88,False
ATM008,2024-08-05,182,177.65,32414.09,202585.91,True
ATM008,2024-08-06,152,187.83,28465.66,174120.25,False
ATM008,2024-08-07,194,178.27,34506.65,139613.6,False
ATM008,2024-08-08,191,186.09,35542.97,104070.63,False
ATM008,2024-08-09,297,183.09,54415.07,49655.57,False
ATM008,2024-08-10,268,188.45,50499.51,184500.49,True
ATM008,2024-08-11,256,184.54,47287.75,137212.74,False
ATM008,2024-08-12,177,182.37,32318.53,104894.21,False
ATM008,2024-08-13,149,190.7,28321.41,76572.8,False
ATM008,2024-08-14,172,187.72,32278.41,44294.39,False
ATM008,2024-08-15,222,179.15,39828.94,195171.06,True
ATM008,2024-08-16,265,185.88,49278.05,145893.02,False
ATM008,2024-08-17,286,189.35,54159.25,91733.76,False
ATM008,2024-08-18,240,179.49,43137.71,48596.05,False
ATM008,2024-08-19,170,185.95,31559.6,17036.45,False
ATM008,2024-08-20,171,187.18,32080.55,202919.45,True
ATM008,2024-08-21,174,186.78,32445.25,170474.2,False
ATM008,2024-08-22,195,181.02,35384.36,135089.84,False
ATM008,2024-08-23,285,183.15,52265.64,82824.19,False
ATM008,2024-08-24,330,192.45,63416.13,19408.06,False
ATM008,2024-08-25,244,187.1,45687.02,189312.98,True
ATM008,2024-08-26,175,178.0,31221.8,158091.17,False
ATM008,2024-08-27,160,185.56,29597.5,128493.67,False
ATM008,2024-08-28,170,187.61,31923.29,96570.38,False
ATM008,2024-08-29,211,181.16,38242.17,58328.22,False
ATM008,2024-08-30,253,193.05,48828.07,186171.93,True
ATM008,2024-08-31,325,182.83,59465.69,126706.25,False
ATM008,2024-09-01,235,184.43,43380.53,83325.72,False
ATM008,2024-09-02,168,187.62,31484.14,51841.57,False
ATM008,2024-09-03,193,186.05,35883.28,15958.29,False
ATM008,2024-09-04,187,175.64,32906.02,202093.98,True
ATM008,2024-09-05,181,191.82,34657.1,167436.88,False
ATM008,2024-09-06,328,160.64,52682.46,114754.41,False
ATM008,2024-09-07,302,195.65,59063.45,55690.96,False
ATM008,2024-09-08,196,193.43,38008.2,17682.76,False
ATM008,2024-09-09,136,190.21,25873.96,209126.04,True
ATM008,2024-09-10,175,171.96,30030.59,179095.45,False
ATM008,2024-09-11,169,191.39,32411.18,146684.27,False
ATM008,2024-09-12,195,188.25,36778.66,109905.61,False
ATM008,2024-09-13,285,174.67,49764.57,60141.04,False
ATM008,2024-09-14,304,194.71,59137.26,175862.74,True
ATM008,2024-09-15,272,173.97,47303.59,128559.15,False
ATM008,2024-09-16,157,180.3,28253.89,100305.26,False
ATM008,2024-09-17,145,185.25,26878.15,73427.1,False
ATM008,2024-09-18,182,177.06,32291.79,41135.32,False
ATM008,2024-09-19,201,188.34,37858.09,197141.91,True
ATM008,2024-09-20,268,184.04,49291.39,147850.52,False
ATM008,2024-09-21,268,183.16,49153.33,98697.19,False
ATM008,2024-09-22,235,185.94,43729.92,54967.27,False
ATM008,2024-09-23,173,186.36,32258.94,22708.33,False
ATM008,2024-09-24,158,186.59,29497.87,205502.13,True
ATM008,2024-09-25,183,184.47,33697.24,171804.89,False
ATM008,2024-09-26,199,183.97,36659.67,135145.22,False
ATM008,2024-09-27,261,187.9,48952.35,86192.86,False
ATM008,2024-09-28,290,187.14,54193.71,31999.15,False
ATM008,2024-09-29,239,183.31,43793.85,191206.15,True
ATM008,2024-09-30,169,182.18,30701.26,160504.89,False
ATM008,2024-10-01,143,187.13,26778.95,133725.94,False
ATM008,2024-10-02,168,189.72,31927.96,101797.98,False
ATM008,2024-10-03,177,195.52,34544.34,67253.64,False
ATM008,2024-10-04,277,180.14,49875.96,185124.04,True
ATM008,2024-10-05,300,175.38,52555.66,132568.38,False
ATM008,2024-10-06,253,192.61,48657.18,83911.2,False
ATM008,2024-10-07,182,180.03,32763.86,51147.34,False
ATM008,2024-10-08,186,183.05,34110.69,17036.65,False
ATM008,2024-10-09,160,192.98,30828.58,204171.42,True
ATM008,2024-10-10,190,197.22,37546.09,166625.33,False
ATM008,2024-10-11,285,182.8,52119.08,114506.25,False
ATM008,2024-10-12,309,174.75,53979.5,60526.75,False
ATM008,2024-10-13,224,191.35,42863.21,17663.54,False
ATM008,2024-10-14,177,185.11,32759.47,202240.53,True
ATM008,2024-10-15,150,186.26,28027.23,174213.29,False
ATM008,2024-10-16,180,187.39,33722.69,140490.6,False
ATM008,2024-10-17,201,180.58,36274.57,104216.03,False
ATM008,2024-10-18,325,167.62,54424.98,49791.05,False
ATM008,2024-10-19,290,199.27,57871.78,177128.22,True
ATM008,2024-10-20,214,183.66,39327.71,137800.51,False
ATM008,2024-10-21,172,182.43,31397.24,106403.26,False
ATM008,2024-10-22,172,187.62,32309.73,74093.54,False
ATM008,2024-10-23,168,189.42,31751.34,42342.2,False
ATM008,2024-10-24,177,202.65,35895.72,199104.28,True
ATM008,2024-10-25,278,186.08,51765.03,147339.25,False
ATM008,2024-10-26,275,181.98,49983.75,97355.49,False
ATM008,2024-10-27,267,177.59,47362.56,49992.94,False
ATM008,2024-10-28,146,185.18,27011.02,22981.92,False
ATM008,2024-10-29,179,185.24,33074.88,201925.12,True
ATM008,2024-10-30,176,174.69,30684.12,171241.0,False
ATM008,2024-10-31,196,188.67,37006.86,134234.14,False
ATM008,2024-11-01,279,191.3,53352.12,80882.02,False
ATM008,2024-11-02,367,191.28,70143.55,164856.45,True
ATM008,2024-11-03,285,188.63,53724.91,111131.54,False
ATM008,2024-11-04,203,189.82,38445.39,72686.15,False
ATM008,2024-11-05,177,176.67,31218.89,41467.26,False
ATM008,2024-11-06,191,184.28,35207.8,199792.2,True
ATM008,2024-11-07,233,186.8,43472.55,156319.65,False
ATM008,2024-11-08,342,191.37,65354.9,90964.75,False
ATM008,2024-11-09,336,186.32,62544.49,28420.26,False
ATM008,2024-11-10,264,183.96,48602.83,186397.17,True
ATM008,2024-11-11,228,166.08,37913.74,148483.43,False
ATM008,2024-11-12,223,188.14,41977.07,106506.35,False
ATM008,2024-11-13,182,195.7,35555.29,70951.06,False
ATM008,2024-11-14,222,185.74,41290.81,193709.19,True
ATM008,2024-11-15,301,194.17,58412.91,135296.29,False
ATM008,2024-11-16,355,185.83,65996.14,69300.15,False
ATM008,2024-11-17,298,188.25,56108.92,13191.23,False
ATM008,2024-11-18,193,191.16,36928.51,198071.49,True
ATM008,2024-11-19,227,186.76,42352.62,155718.87,False
ATM008,2024-11-20,201,185.95,37373.48,118345.38,False
ATM008,2024-11-21,255,181.67,46371.74,71973.65,False
ATM008,2024-11-22,336,176.47,59272.93,175727.07,True
ATM008,2024-11-23,336,182.13,61195.55,114531.52,False
ATM008,2024-11-24,264,194.82,51373.08,63158.44,False
ATM008,2024-11-25,214,179.94,38486.51,24671.93,False
ATM008,2024-11-26,175,192.63,33695.96,201304.04,True
ATM008,2024-11-27,217,185.16,40111.02,161193.03,False
